548515	1582	58378.68450134
791070	80076	-62963.2574333638
412167	53925	-34227.276935348
650660	79561	-10100.4567509985
792254	20783	-50354.3358996298
794039	80845	95155.9960819576
730773	15310	77060.5194275549
803945	56175	-45149.3449253726
639833	18252	28380.6994223877
970330	44709	-68739.2779480383
528393	69755	-9382.26231810743
703677	4839	40202.88295122
328028	35090	-57953.4509954757
660232	811	47774.5917382532
885951	60257	-33565.7208848585
594926	42037	-27931.6486455182
657999	16338	-13270.7485525267
542973	64701	-51885.4870236877
847170	67776	62526.0953616938
517647	26673	-29319.8631747253
543291	71675	-95187.9138104561
172561	67152	51016.3283678779
996410	56457	-33326.5524047085
547225	95522	-64203.4981233084
765546	12802	-54826.1969139921
146426	20072	-81770.8424207619
942079	74851	-69484.6965230464
281571	96919	-78613.4743963431
722655	47755	60251.6857722084
212520	73912	-69489.8369579994
888389	42104	11538.680135989
856834	26951	32381.1938671308
714808	45163	50083.3773753063
577091	97899	-6215.40746941017
26975	57470	-43232.0290912092
254666	18818	-55028.2383128201
14702	52363	65312.1041903794
721481	10571	-78733.5638789151
200829	10820	-74101.731914143
917128	99699	-72629.8697165353
953822	72168	-53588.5326348192
180820	35365	31128.9474978712
621293	28360	90718.9648555215
563968	41917	-59077.779743391
340741	46123	-10719.663235694
683651	88987	-59689.8832170711
823096	1216	-58399.079161882
576400	7401	-68844.7530236304
326000	12131	-53036.5521800874
451367	21890	71045.9804958878
532420	77489	-47303.4909680968
613571	18124	62922.9833199284
236871	49349	-9609.59759988337
628200	57040	73739.9031285848
271272	63972	-46176.0264570713
621955	22798	-57886.7717449957
659933	57976	-98573.7492323731
927940	72020	96381.8093744953
928845	65964	17216.0660462529
76278	78	-1613.85624744643
420836	84532	-49458.5439327446
98363	58614	26786.4771777701
941127	33410	48345.1170606283
631792	15472	-18314.1748971837
749599	35146	66923.7932036276
339316	20090	49414.4141438484
886659	28083	57228.6922285467
24252	39360	-72232.5435710291
848099	92685	40729.9390718015
281583	8681	-50831.4103590471
228539	19514	98266.3935042296
960023	21235	-7310.64989571956
615994	98937	-16161.582766176
635191	60194	30718.6244664335
468843	19374	-85923.4633789973
598705	65370	79827.4746070744
147285	79237	-85542.4087427288
839009	75141	-69842.9492161809
705783	53989	-24300.5669323264
113867	85624	-14585.0910407422
930281	61294	-91511.5045344045
495880	73248	-42759.3189956431
417104	87001	97506.0075509856
371177	50925	-73552.6852186549
327887	24088	-95355.9977912139
132544	63708	52657.3987457237
68454	76906	-14773.6624417704
804513	45536	-80964.1540893187
173555	46992	94191.9578212276
840548	279	62158.2436199106
84951	52693	84526.5578406521
992119	84560	-95746.8388582332
611151	8829	24978.3097416993
784177	98201	-22247.0188151333
911605	3473	73245.6210876096
940049	39764	87631.1698870879
127562	46494	68233.171742518
615211	28056	-99826.0494320775
943	95194	5054.32808075768
947262	30156	-97254.829200569
315248	14669	7068.648611693
176743	61621	-55761.8767748409
209608	57109	9312.81880909242
1955	69442	16490.5245958318
138393	14167	-86441.6900027737
37370	62056	-28366.8895849804
228961	90943	75679.610378891
32810	50826	36199.4233616625
969627	15700	-8658.63240727159
921760	65725	15826.8846179484
495995	16330	30126.0547387069
611167	23266	21010.9051880478
853420	23536	-2020.95299121969
645042	14000	-64926.8336430783
391596	99501	-89632.5549993816
258720	77165	52228.0156389941
933074	5447	-53426.9237673967
167107	25668	-82235.1928717621
135325	7388	72713.7947327987
854345	6866	63296.6433480832
764479	15340	-31082.4482380796
967432	65917	71502.4593153514
931817	82138	63067.9317578058
462740	79597	-68392.7057163756
868269	1625	611.202372522661
703021	66304	17474.0866373638
629161	94172	98584.9373967317
695557	45697	-94480.2781541274
346281	65127	89115.0547140814
561805	37048	-62700.8028154731
741484	99774	5551.01107133133
673409	74637	-11478.6301327304
830775	24623	23930.1995020035
194329	62606	89916.9952561692
945798	58588	55926.1912274762
74827	15509	-73120.3022287787
585764	43849	28245.4983928453
276209	70649	-759.732677023741
823555	96146	-40168.8170340698
316996	69313	-64585.6073892608
911932	34089	-89721.6284599722
628842	13954	-63026.0835229541
630283	66543	40671.9847306013
60448	32804	-56589.9800307071
967723	44927	-23195.7525588552
43343	93843	3668.73094051552
247974	74563	-93989.5388642277
811173	40404	-91291.5378768423
545268	8625	54777.8604341568
31559	28824	62327.3385513235
143451	21930	60600.2910810524
442584	44458	91374.9550429056
898189	35762	49817.9414075883
594758	6379	-79204.5054860434
431045	35028	12008.2869716027
424185	55788	58070.2542132094
112178	97611	-36169.8643938498
780805	42753	-30055.9006305672
147019	79398	-21204.4206080979
7850	5142	-48807.1080058846
410986	49913	-30999.0379638034
891721	50714	-28306.9552519857
414054	65415	-69510.5884082199
427155	89020	-13438.0812353632
769247	94792	65378.5276996803
926069	13852	-9856.1293957085
483500	59147	-68638.4186002605
983541	3992	-86073.0661014435
492483	22379	-11046.5146186978
453284	87061	-63674.466574413
562895	38564	-53323.686473688
493122	74476	69163.9592727478
758964	59099	21664.1266465486
201583	49409	56667.7407159786
637907	25768	27014.4453863681
886338	32698	-16836.9565703147
522824	69970	44124.4037561698
943257	18380	92496.815413468
99157	85840	35870.8155974144
275378	89167	10871.9107279889
913692	10738	-54083.7951722014
970824	82112	-49039.3958748502
199432	51049	-6114.962839575
981077	73384	68164.5770408979
842390	7214	-77807.5291671825
373471	85696	-53132.0036170688
434566	12722	-29783.9276165627
28957	56904	-85077.0894368538
461004	93558	-26801.019966044
270905	97117	51267.7688855993
166465	20872	-71984.3763727622
53961	26050	-90127.7876413091
553760	51585	64156.8107363567
380271	61794	47085.9223730331
946387	76310	-89231.4692909045
879792	64335	-51515.1986626513
851513	88738	-83638.3137775763
445018	9902	58618.4571304444
203287	216	-93937.0828652462
154965	52566	-51077.7501161572
888804	83839	76432.0013003573
713077	52877	36699.9298039358
700732	69307	98809.2500710903
61601	784	35709.7991442819
413557	4227	83846.3745004713
615649	41293	-22260.383200953
20773	87308	3755.7020335252
123571	92004	33656.2689084822
674527	34350	28558.9647146682
346995	2015	-19373.434558219
19047	7470	-68545.7840415397
576167	17691	51676.5044777079
853262	36269	45429.578491221
370346	90177	-37515.5632093156
248385	63495	81195.1651150338
403258	47407	57302.8923744815
873854	70003	60436.6817327387
641620	34937	85721.4455426305
725828	79224	1830.95359328714
213886	69607	-81368.8997092512
40710	57498	87551.1504651751
590910	60045	-15815.9368279464
521276	28113	12566.4300809458
160849	93775	69851.6976879219
661551	18647	-19569.5703474663
206366	76357	25891.0674256697
762297	699	37998.6908929416
856276	20838	-47389.3107601392
600947	65964	-47080.6727870743
228674	16975	45244.7717754379
249236	23844	-61050.4476172153
633995	35789	65059.0863847449
374672	94838	49473.1228563344
485054	91638	-61184.991226152
223690	50826	65049.4593964189
952923	7964	-3246.86453828907
526454	53019	78008.8179642376
879694	26345	53456.990026616
403159	78904	76126.7030500465
674702	30316	33024.9683619593
156322	78717	97408.6117918643
836600	94343	-75401.9597430723
654512	94972	-35841.8568670013
576850	59082	-56454.2392066001
882087	14743	-22142.1083072862
495915	36381	52022.8712596106
437811	19793	-20527.2671396505
780824	44021	-33827.2696052805
836171	17889	-62436.4399176261
427466	74305	-70957.2569331886
944660	4076	33500.065716682
82243	44658	17873.4911223284
207039	36432	60277.893468867
702246	50779	90501.7019205269
162975	34304	37557.3036901454
672312	74194	-65135.3732520413
377996	93526	10365.2827024298
120515	78945	-31612.0987439585
267770	48000	18081.0582442586
656180	50941	8418.65442153935
935169	92038	59345.4913046889
175583	22614	-73654.8461828636
550230	99839	89703.6358666157
799914	11559	-50895.1939413767
958727	9458	-30077.9390754541
444859	38087	50522.0819034251
643078	91893	-25616.2768814789
13494	95051	-35282.6584760485
593385	51731	-7386.40628167726
325567	46186	90647.8217759392
998962	86155	-22670.9005062798
259303	95872	-85726.744209289
155777	90711	-36519.2873107825
556060	56245	-60447.8484766781
225814	46295	23671.4421416034
306309	91499	269.420677921458
992331	37805	51527.3447854106
837785	80825	67312.807853945
170176	40714	-64483.8810732979
473142	21447	61610.4083888281
668658	21614	97073.871082195
995280	11579	47606.7695522712
858873	62191	93692.8717390135
278256	44122	26091.6071599776
435210	84150	-91644.4654537572
174160	52290	-5721.23374125047
705224	76977	32469.6975445699
961722	24202	98314.7144309779
195605	82634	7550.06089226811
550081	48517	69081.3921247988
893782	76681	-18958.3474392809
509348	71087	79483.8314780424
212397	82252	55422.7300712013
880316	52536	-7526.88474372349
532881	55667	6766.38423780276
127171	77491	85217.1778610056
794776	20373	-73202.3956129339
706181	45519	-40979.0440187692
145696	29179	78287.2064869326
993795	49846	27958.5111550794
200288	20602	22061.4309991065
123050	83271	21286.7594888838
225260	44343	-60077.3129426303
144352	80248	11432.765662406
694270	25545	67932.2136416716
199988	63100	23829.288931484
457742	96281	51715.8494106102
611660	47893	-81379.0519635096
711415	81135	82945.8104367116
110096	67858	-63906.797284217
5983	4979	-13830.1603094815
137315	6988	-72274.6448462245
852049	54955	-34074.6330721651
927388	6272	-4653.45778719218
726469	18647	-93149.9314462533
576816	7915	88601.0236053732
455444	69253	-44380.237043081
272305	34314	46250.5977350523
881208	60297	10700.3965930549
517198	80215	-60628.1159262304
691695	9761	12441.471457687
19150	1704	48634.1673641625
126309	72552	-71026.7371363131
701024	90907	-96197.4452231999
289538	49621	-66701.0436610789
281866	98972	-79026.5519074288
58853	59696	-64861.5322843481
971727	54973	-16414.5350998335
902361	68653	36508.2973318679
699584	91636	-81715.8616994116
585119	86609	99637.3774482111
132761	72185	57356.5250064044
914518	31820	2410.49216241133
291098	86313	-9010.50079102186
798129	86729	19559.2305248413
259097	37984	-98857.8789862142
564754	43517	40685.433401114
448638	55325	-44591.2571365904
21171	74353	-7902.69622015892
144276	86963	-19063.6293585708
60630	97606	-39829.7399002266
53445	50843	-97386.3032634306
20830	7169	-41069.9702524906
379718	3225	-64426.6142344226
592814	45344	36817.0362602999
720741	15976	80050.0703882659
820123	28993	50184.7118838619
676829	80471	31348.202624986
387995	29904	75301.5978146818
721139	7599	3142.51347591286
326310	48379	18108.9618793265
107367	71393	-95241.7712636487
154096	52370	27699.9839244876
584724	71314	65203.5564022155
711058	25817	-53590.8818960147
525557	57644	38114.6251867128
592958	11023	9279.13613118192
560233	46785	-5300.18699602233
653758	68321	-41623.9165429137
644113	28386	95883.8898669388
136557	94655	-90969.6273463637
778930	80350	19415.1722450811
587318	27245	7464.94713586985
660295	51305	-14221.6100889359
261764	29748	-18995.7992727849
924899	7528	89958.3904957205
424699	70664	-43865.9825100871
185944	17753	62235.6186445037
969318	88151	-10780.707984595
117041	17409	69330.3374430772
731913	64815	-84151.7834850362
659079	87390	87715.4881077425
780861	97724	-73674.0000423389
634968	850	-25924.8418388538
153247	71388	46754.7184539748
117499	23103	-82250.9284048578
68480	44576	-16394.3913375933
342102	60581	60603.7623996864
698740	53756	-65700.3852379044
233991	5018	-42528.7777290348
150980	40948	-93633.6283542372
690666	77341	-88667.4522369483
349664	86666	57447.2657206688
466445	86421	-93270.4899428741
818159	20199	84839.0335146519
910285	84552	-60895.9710974693
77403	59817	-6485.15909280868
357364	85465	44951.9594874941
428630	19515	-41885.7913193692
276242	16228	-491.691427534301
767075	31720	-75499.5639321858
844267	54566	-6407.65126161634
338557	22666	-99143.7631655223
677111	64190	39163.1545215674
301522	67413	16962.5315428537
384384	54883	-14062.16570831
878818	42311	83587.8317167926
975983	43645	91561.5078022524
819776	78558	-15658.2615876842
307085	54216	7712.20992678414
766086	10638	28467.7707257065
289714	29539	19429.5419936206
911138	46354	-38852.9269671314
456236	16195	14022.2262190758
191245	97350	-83207.9416994042
771752	75794	-10693.3630587037
139943	67754	73179.1498945929
860880	93493	-65624.7913677361
579594	8230	-21935.4240791571
164698	83538	38072.4058198148
46254	47407	-59894.812554072
465723	14055	38884.8535431944
53476	67046	80534.0603834642
987666	81318	10007.689571943
123950	28925	-56659.0597651243
347842	60843	51255.1243189979
873840	78231	47557.2452636237
975180	51005	-56438.7492632674
672661	561	35205.9940505801
470468	18252	81652.5517877436
206839	37328	89879.2165284414
615369	59616	8055.69845626861
369591	56392	-2145.10210889629
389539	5680	-91194.4341804806
543860	10557	14201.6055594206
315866	94667	94961.6811214768
955168	75023	-98727.5063054299
634046	65239	95293.7013447721
952570	79702	72869.3901434864
982722	24413	-98838.133084978
18393	62891	-39655.6315662598
994409	54035	45356.8788922191
600638	65548	-97478.0303414343
676424	94658	-88155.9713688474
267013	30287	-34051.6076116132
693749	97595	-97031.4541817789
646797	87592	-66343.6484366393
701214	71177	-4336.39106542635
901892	88244	-8879.33304015515
972928	74978	-32219.4344048479
675926	59707	86492.798284857
483459	21897	-72946.5191126552
742305	91828	-25711.5850810481
844211	86115	-54330.4809156482
962196	22886	-49293.6953666125
947134	91747	61307.2340196498
646720	87197	27952.983941861
849492	65463	-12750.632834039
837512	57716	-86455.4719936361
823390	57941	-58387.4909944774
271191	55138	69156.5873889051
673697	70740	18275.4646606163
126748	60140	-77366.1005205317
194480	73688	76371.4569510759
643390	14898	28318.612430393
939922	63101	-52690.7329227267
224796	47736	-58853.710703018
649059	42906	-19203.9744552243
699124	91432	-89811.1894679308
496209	97499	-89206.201298724
67544	8109	-8610.38254043572
163381	96811	-82499.970580684
382563	95465	-44349.9068470439
662146	37110	16702.0297221383
693353	33538	-38527.0009462382
757897	24406	6669.37302177277
794642	5149	15629.9450973188
831163	63743	-72450.1425272087
2332	53889	-39697.2483674517
441799	86518	-65186.530521692
540419	8094	-72480.320172608
59198	5553	-93489.9558282876
424907	48897	-54093.5962247167
554082	94894	-9893.7059333053
958292	46825	-73125.641687366
622207	99059	74789.8087719408
96608	85485	24064.7505615208
517583	87495	49668.8327517681
475813	84802	-35943.0173113677
319205	12774	90185.735742648
785976	38399	-37215.5150106249
104174	15614	-62030.5645102777
445910	30492	-34935.5611647179
274826	22811	45216.4884401562
303824	5191	-31955.2179109097
127614	36406	-92803.0091304346
3379	79442	33282.6805921656
427564	48029	-93332.2322523837
553734	60992	85795.1228440717
389251	67934	78112.2666681708
712265	57908	-36205.4612190488
278617	47918	23321.5309322446
136605	79155	-11817.7215158091
944516	43257	-35693.1353619756
548619	89938	21646.3671632327
894236	57950	-7799.4953411629
408113	73678	-27302.395052883
284316	40618	56187.7260711918
284533	62657	19114.8344982019
280597	21620	-80223.0307740267
260878	71578	-89843.013412246
434762	559	-54542.3920054652
407105	24704	-5509.13349981845
723617	97723	-96246.4632448957
595068	99772	-59239.9495464004
344887	3743	4677.46374415117
425109	72430	61810.7483544437
467974	5476	-52963.9553990979
527067	96303	57977.8186781229
538026	986	-18063.0297018509
21037	30379	-39265.354508192
342034	3044	-76069.5931390252
270756	1707	-48149.821790005
380944	56258	-62285.8329500471
988550	31221	-28561.6393799715
344728	22676	-48606.3155106298
577129	53539	-4103.23799778857
72185	27314	78187.4479624384
289848	11759	-84895.2935938236
815598	64395	-73083.1762650438
437404	15295	-93775.3116682988
62770	51370	-73003.2498822563
715097	31169	-24960.0338400155
84149	15475	53014.3751544014
264142	4821	-65525.855666737
620478	1471	-40674.0030928859
877981	83392	47747.7902303207
532917	14121	-89109.6263141882
930190	44270	-99890.2248218144
412735	3437	78150.915716845
44130	12610	-58764.31267651
124661	7630	23611.1755127139
157449	685	96384.2447830291
222217	10834	-12764.1236934644
881765	30081	73101.3012924703
714414	5147	62262.6752416895
718568	18027	-37305.2855661629
778886	77407	45066.9169170162
395843	93381	81635.9998572785
976676	64948	50747.229042811
134428	77987	-59829.6852595311
484444	90346	23797.0018404522
558890	50866	-79876.3284366002
554314	42723	10729.2380699558
314714	29909	10545.4166003249
302571	31158	-6418.89493280039
188951	45072	-71840.7595399026
189241	23439	-23430.5511803509
577276	89703	3505.6780574404
480844	44576	-92186.6852753734
709879	47363	58642.0540505285
228195	66621	-34546.5168052104
235338	14511	-9405.91111285888
246527	17579	33716.1541607772
710698	20348	-58737.4630192004
759824	87918	-43632.8154726107
172611	49239	-49334.7607317077
440281	62202	83355.866457967
612936	75796	21637.7998337326
818000	83017	54956.9521820903
101448	81574	-17870.3899112858
61549	56387	-43548.0614861232
760434	79686	13601.4379158623
225470	33690	-49234.2520268793
14934	2522	-87945.8775687711
472221	14597	5983.55909156777
176544	72096	60210.0335807586
235706	2670	27107.2013895526
785739	98690	-21390.0781801856
876426	83757	-71485.2394403355
719082	39678	-1968.18127388516
678187	78509	-84506.2184075388
257937	90837	-36037.4583564873
924044	49517	-24467.7790088895
713832	65268	-94789.2327768678
999498	73695	69060.4693112245
856505	90405	-6668.22125514421
78272	90221	-82057.8757589952
973736	2438	53962.6473346551
775107	46409	14967.5122997572
889209	99595	-5744.29077363772
425437	31958	29981.6567124713
763662	98884	59471.797272317
982804	9338	65879.4494186898
210114	34176	63612.4325746728
423390	39857	-27782.2968213737
609472	71001	68852.402255336
547741	39316	-5095.87512588868
675909	20299	55170.7415632767
400443	19531	-44139.8545839544
307669	51404	-25333.6345429223
744977	51880	-76922.704082412
906373	68123	-11846.6831333221
376145	17681	-82282.0008649873
47942	91430	85288.360056136
637257	10522	-22202.3592899564
271660	24693	-31219.9166655633
408723	53590	-2086.3027787238
730580	85910	72816.5528610426
